county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
99,83,.0155948,.059523799,1.88,.148936,7.71,.00144809,.54378819,25.963274,1,0,0,14.2846,200.491,359.32925,145.13788,256.41025,216.41966,192.3,409.34,309.85999,241.28,.0071942401,.13706419,0,1,0,0,0,0,-4.1608176,-2.8213792,.63127178,-1.9042386,2.0425181,-6.5375099,-.60919547,3.2566831,5.3007693,5.8842392,4.977684,5.5467787,5.3772192,5.2590566,6.0145459,5.7361207,5.4859581,-4.9344745,-1.9873059,2.6591821,-.24111009,-.86787927,.60495126,-.12538159,-.11388445,.32097912,-.043181896,-.87787008
99,84,.0150138,.117647,.8125,.46153799,7.79,.00150874,.54989815,29.265818,1,0,0,14.2846,212.31422,379.47003,149.05307,259.87527,224.5509,213.98,410.16,322.57001,266.10999,.0024570001,.13573654,0,0,1,0,0,0,-4.1987853,-2.1400666,-.20763937,-.77319092,2.0528409,-6.4964805,-.59802222,3.3764203,5.3580675,5.9387755,5.0043025,5.5602016,5.4141026,5.3658824,6.0165472,5.77632,5.5839095,-6.0088143,-1.9970394,2.6591821,-.037967682,.68131256,-.83891118,1.1310477,.010322809,.041029453,.11973715,-1.0743399
99,85,.0132968,.115152,1.78947,.32352901,5.4499998,.00157144,.54989815,33.764511,1,0,0,14.2846,232.85692,403.44272,151.22318,278.51459,223.84439,249.41,425.56,354.14999,247.12,.018518521,.13414408,0,0,0,1,0,0,-4.3202319,-2.1615024,.58191949,-1.1284665,1.6956155,-6.4557629,-.59802222,3.5194104,5.4504242,6.0000343,5.0187569,5.6294703,5.4109511,5.5190983,6.0534058,5.8697205,5.5098739,-3.9889839,-2.0088408,2.6591821,-.12144661,-.021435738,.78955889,-.35527557,-.35722542,.040717602,.14299011,2.0198305
99,86,.018580301,.12035,.78181797,.20930199,4.5500002,.00174825,.5417515,36.574371,1,0,0,14.2846,238.49182,418.06021,162.31979,266.76224,225.14072,237.13,439.54001,378.67001,276.13,.03160271,.13149583,0,0,0,0,1,0,-3.9856534,-2.1173511,-.24613334,-1.5639771,1.5151273,-6.3491402,-.61294788,3.5993478,5.4743352,6.0356255,5.0895686,5.5863576,5.4167256,5.4686084,6.0857286,5.9366651,5.620872,-3.4545124,-2.0287802,2.6591821,.33457851,.044151306,-.82805282,-.43551064,-.18048823,.1066227,.079937458,.53447151
99,87,.0171865,.153846,1.23438,.55696201,14.75,.00185912,.54786152,39.573483,1,0,0,14.2846,259.78409,417.2099,168.26923,301.57343,247.62909,258.98999,442.76001,387.01999,291.44,.01960784,.12894706,0,0,0,0,0,1,-4.0636311,-1.8718032,.21056883,-.58525825,2.6912432,-6.287652,-.60173273,3.6781592,5.5598507,6.0335894,5.1255651,5.7090135,5.5119319,5.5567894,6.0930281,5.9584765,5.6748343,-3.9318259,-2.0483532,2.6591821,-.077977657,.24554789,.45670217,.97871888,1.1761159,.061488152,.078811407,-.47731352
101,81,.0306114,.173853,.90666699,.47647101,8.1400003,.00122048,.90188676,21.783041,0,0,0,20.947901,164.66713,261.53845,163.73848,203.57715,173.86723,235.84,364.95999,240.57001,206,.093211748,.082362793,0,0,0,0,0,0,-3.4863827,-1.7495452,-.097980045,-.74134839,2.0967903,-6.7085109,-.10326631,3.0811317,5.1039262,5.5665812,5.0982704,5.3160448,5.1582918,5.4631534,5.8997879,5.4830112,5.3278761,-2.3728814,-2.4966214,3.0420384,,,,,,,,
101,82,.033168599,.183908,.70833302,.43790799,6.5300002,.00125671,.91194969,23.403196,0,0,0,20.947901,168.10114,266.64511,169.3997,222.63165,187.11018,243.34,372.92001,253.99001,231.52,.11379801,.081372872,1,0,0,0,0,0,-3.4061518,-1.6933197,-.34484094,-.82574648,1.876407,-6.6792579,-.092170447,3.1528726,5.1245656,5.5859184,5.1322608,5.4055185,5.2316976,5.4944596,5.9213638,5.5372949,5.4446664,-2.1733303,-2.5087132,3.0420384,.080230951,.056225538,-.24686089,-.084398091,-.22038329,.029253006,.071740866,.19955111
101,83,.0284245,.184366,.81333297,.37049201,6.8299999,.00124375,.92075473,35.10997,0,0,0,20.947901,178.12376,305.94406,177.43877,232.29247,191.54152,258.51001,385.03,258.89999,234.35001,.10905125,.080422208,0,1,0,0,0,0,-3.560504,-1.6908324,-.20661469,-.99292338,1.9213246,-6.6896243,-.082561582,3.558485,5.1824784,5.7234025,5.1786256,5.4479971,5.2551045,5.5549345,5.9533215,5.5564418,5.4568157,-2.2159374,-2.5204649,3.0420384,-.15435219,.0024873018,.13822626,-.1671769,.044917583,-.01036644,.40561247,-.042607069
101,84,.0300807,.182151,.66080397,.43346,6.29,.00126655,.94339621,26.626987,0,0,0,20.947901,195.36441,308.47992,183.01248,255.2757,192.74576,270.47,411.32999,272.95001,252.74001,.070063688,.079460211,0,0,1,0,0,0,-3.5038714,-1.7029192,-.41429806,-.83595574,1.838961,-6.6714587,-.058268923,3.2819252,5.2748666,5.7316566,5.2095542,5.5423441,5.2613721,5.6001611,6.0193958,5.6092887,5.5323615,-2.6583507,-2.5324988,3.0420384,.056632519,-.012086868,-.20768337,.15696764,-.082363605,.018165588,-.27655983,-.44241333
101,85,.031583499,.159032,.68206501,.51394397,6.3000002,.00136489,.96729559,30.865131,0,0,0,20.947901,209.12384,349.65036,197.02815,271.03769,199.03993,286.10999,437.51001,308.14999,273.54001,.064397417,.078465797,0,0,0,1,0,0,-3.4551206,-1.8386499,-.38263029,-.66564101,1.8405497,-6.5966816,-.033251155,3.4296272,5.3429265,5.8569336,5.2833467,5.6022577,5.2935057,5.6563764,6.0810995,5.7305865,5.6114478,-2.7426817,-2.5450923,3.0420384,.048750877,-.13573062,.031667769,.17031473,.0015887022,.074777126,.14770198,-.084331036
101,86,.037706502,.41938999,.246575,.42361099,7.3400002,.00138099,.98364782,32.66481,0,0,0,20.947901,235.89743,352.96982,202.94766,284.74744,220.16534,306.67001,439.44,328.44,292.69,.09087348,.077258147,0,0,0,0,1,0,-3.2779226,-.868954,-1.400089,-.85893971,1.9933388,-6.5849547,-.016487349,3.4862983,5.463397,5.8663826,5.3129482,5.6516027,5.3943787,5.7257724,6.0855012,5.794354,5.6791139,-2.3982871,-2.5606029,3.0420384,.17719793,.96969587,-1.0174587,-.1932987,.15278912,.011726856,.056671143,.34439468
101,87,.0409403,.14993601,.57142901,.47388101,9.6499996,.00140045,.99622643,34.870213,0,0,0,20.947901,245.62984,378.159,203.15471,307.25854,232.18251,325.03,459.89999,350.26999,317.12,.094471663,.076094493,0,0,0,0,0,1,-3.1956403,-1.8975466,-.55961502,-.74679905,2.2669578,-6.5709615,-.0037807079,3.5516329,5.5038257,5.9353147,5.3139677,5.7276897,5.4475236,5.7839174,6.1310091,5.8587041,5.7592802,-2.3594553,-2.5757794,3.0420384,.082282305,-1.0285926,.84047401,.11214066,.27361894,.013993263,.065334558,.038831711
105,81,.062678702,.255328,.43739599,.46564901,7.5100002,.0018434901,1.4362935,49.782913,0,1,0,23.549801,230.43036,310.48029,193.1624,225.81586,207.43559,258.37,296.20999,182.25999,224.53999,.17771085,.085504562,0,0,0,0,0,0,-2.7697337,-1.3652062,-.82691634,-.76432312,2.0162356,-6.2960949,.36206582,3.9076719,5.4399486,5.7381206,5.2635312,5.4197197,5.3348207,5.5543928,5.6910686,5.2054343,5.4140539,-1.7275975,-2.4591856,3.1591175,,,,,,,,
105,82,.057928499,.27861401,.52373201,.52187502,4.6100001,.00176982,1.4594594,30.131222,0,1,0,23.549801,248.07878,330.58438,203.70842,236.16734,226.65248,266.22,418.34,173.02,246.75,.11887755,.083836623,1,0,0,0,0,0,-2.8485458,-1.2779279,-.64677519,-.65032715,1.5282279,-6.3368773,.37806612,3.4055619,5.5137463,5.8008618,5.3166895,5.4645405,5.423418,5.5843229,6.0362945,5.1534071,5.5083756,-2.1296613,-2.4788854,3.1591175,-.078812122,.087278366,.18014115,.11399597,-.48800766,-.040782452,-.50211,-.40206385
105,83,.0482863,.26691899,.47667301,.51914901,7.5999999,.00180387,1.4826255,29.847198,0,1,0,23.549801,261.40683,358.35934,213.37126,254.45293,216.07607,287.20001,434.94,187.86,257.38,.13104714,.082358763,0,1,0,0,0,0,-3.0306075,-1.3208101,-.74092454,-.65556431,2.0281482,-6.317821,.3938145,3.396091,5.5660777,5.881536,5.3630338,5.5391159,5.3756304,5.6601787,6.0752082,5.2356968,5.5505538,-2.0321982,-2.4966705,3.1591175,-.18206167,-.042882204,-.094149351,-.0052371621,.49992025,.01905632,-.0094709396,.097463131
105,84,.0354481,.30000001,.45985401,.486772,4.3200002,.00181122,1.5173745,31.294485,0,1,0,23.549801,266.07608,381.02084,220.48323,273.56445,231.04929,299.20001,422.79999,224.87,271.10999,.12387203,.080914713,0,0,1,0,0,0,-3.3396857,-1.2039728,-.77684623,-.71995944,1.4632554,-6.3137546,.41698155,3.4434419,5.5837822,5.9428539,5.3958216,5.6115375,5.4426312,5.7011123,6.0468993,5.4155226,5.6025248,-2.0885062,-2.5143597,3.1591175,-.30907822,.11683726,-.035921693,-.06439513,-.56489277,.0040664673,.047350883,-.056308031
105,85,.044592801,.26857099,.493617,.49568999,6.9099998,.00183468,1.5675676,34.218376,0,1,0,23.549801,270.73157,381.62228,218.41736,291.75555,243.54379,327.45999,443.67999,224.39999,299.95001,.12251443,.079126239,0,0,0,1,0,0,-3.1101828,-1.31464,-.70599538,-.70180458,1.9329696,-6.3008852,.44952512,3.5327628,5.6011276,5.9444313,5.3864079,5.6759162,5.495297,5.7913661,6.0951037,5.4134302,5.7036157,-2.0995264,-2.5367107,3.1591175,.22950292,-.11066723,.070850849,.01815486,.46971416,.012869358,.089320898,-.011020184
105,86,.050434101,.294377,.34219301,.49514601,6.4899998,.00175101,1.5984555,36.275803,0,1,0,23.549801,299.9426,401.27194,221.89349,307.69232,254.63885,342.95999,449.14001,238.31,319.29001,.10600325,.076365143,0,0,0,0,1,0,-2.9870877,-1.2228941,-1.0723803,-.70290262,1.8702625,-6.3475623,.46903789,3.591151,5.7035913,5.9946394,5.4021974,5.7291002,5.5398464,5.8376136,6.1073346,5.4735723,5.7660999,-2.2442856,-2.5722289,3.1591175,.12309504,.091745973,-.36638492,-.0010980368,-.062707067,-.046677113,.058388233,-.14475918
105,87,.051415201,.38139999,.38423601,.38141,8.8100004,.0019561399,1.5984555,67.847977,0,1,0,23.549801,314.05954,401.1326,237.85228,323.94864,274.86859,352.07999,463.10999,267.78,343.13,.10368066,.073659196,0,0,0,0,0,1,-2.9678214,-.96390659,-.95649832,-.96388036,2.1758876,-6.2367821,.46903789,4.2172694,5.7495828,5.9942923,5.4716496,5.7805848,5.616293,5.8638582,6.1379647,5.5901656,5.8381095,-2.2664397,-2.6083062,3.1591175,.019266367,.25898749,.11588198,-.26097775,.30562508,.11078024,.62611842,-.022154093
107,81,.043450899,.23173501,.32840699,.565,9.3000002,.00157072,1.4950249,22.941685,0,0,0,39.047798,211.30243,280.08777,166.09465,248.31696,202.62027,284.28,422.60999,234.23,233.2,.081069961,.086491428,0,0,0,0,0,0,-3.1361237,-1.4621608,-1.1135017,-.57092953,2.2300143,-6.4562211,.40214288,3.1329556,5.3532906,5.6351032,5.1125579,5.5147061,5.3113337,5.6499596,6.0464497,5.4563036,5.4518967,-2.5124428,-2.44771,3.6647866,,,,,,,,
107,82,.046589199,.225263,.53271002,.274854,9.3100004,.00158567,1.4950249,31.048422,0,0,0,39.047798,228.22508,294.73563,172.11771,265.15573,213.12633,291.67999,420.79001,247.86,252.24001,.10851809,.084503293,1,0,0,0,0,0,-3.0663865,-1.4904866,-.62977809,-1.2915152,2.2310891,-6.4467483,.40214288,3.4355481,5.4303322,5.6860785,5.1481786,5.5803175,5.3618851,5.6756573,6.0421338,5.5128641,5.5303812,-2.2208383,-2.4709647,3.6647866,.069737196,-.028325796,.48372358,-.7205857,.001074791,.009472847,.30259252,.29160452
107,83,.048907898,.246113,.30241901,.47555599,7.3299999,.00161786,1.5074627,25.584583,0,0,0,39.047798,237.17542,310.48425,177.38078,297.79932,222.39175,315.32999,436.57999,253.53,253.89999,.11627907,.082502313,0,1,0,0,0,0,-3.0178163,-1.4019645,-1.1959418,-.74327064,1.9919755,-6.426651,.41042793,3.2419899,5.4688001,5.738133,5.178299,5.6964197,5.4044404,5.7536197,6.0789714,5.5354819,5.5369406,-2.1517622,-2.4949288,3.6647866,.048570156,.088522077,-.56616372,.5482446,-.23911357,.020097256,-.19355822,.069076061
107,84,.0479757,.233999,.34153399,.45339,8.1700001,.0016084,1.5099503,26.099531,0,0,0,39.047798,248.88109,317.74637,185.04358,299.2543,225.571,322.06,465.25,267.39001,271.39999,.11729096,.080501422,0,0,1,0,0,0,-3.0370607,-1.4524385,-1.074308,-.79100257,2.1004689,-6.4325151,.41207671,3.2619174,5.5169754,5.7612534,5.2205915,5.7012939,5.4186349,5.7747378,6.1425748,5.5887084,5.6035938,-2.1430976,-2.5194805,3.6647866,-.019244432,-.050473928,.12163377,-.047731936,.10849333,-.0058641434,.019927502,.008664608
107,85,.045135301,.29541299,.275776,.49549499,6.8099999,.00162322,1.5049751,28.948965,0,0,0,39.047798,257.44418,331.56497,189.1611,318.88998,230.01508,338.73999,476.20001,291.23999,295.23999,.12836438,.07851854,0,0,0,1,0,0,-3.0980906,-1.219381,-1.2881663,-.70219803,1.9183921,-6.4233437,.40877634,3.3655345,5.5508027,5.8038239,5.242599,5.7648463,5.4381447,5.825233,6.1658378,5.6741476,5.6877885,-2.0528822,-2.5444205,3.6647866,-.061029911,.2330575,-.21385825,.088804543,-.18207681,.0091714859,.10361719,.090215445
107,86,.045037299,.306499,.26988,.375,7.8499999,.00164649,1.4975125,31.71595,0,0,0,39.047798,276.97827,350.99103,193.60753,325.66321,244.69046,341.91,467.79001,314.35999,314.60001,.14503171,.076549858,0,0,0,0,1,0,-3.1002643,-1.1825408,-1.3097779,-.98082924,2.0605135,-6.4091096,.40380538,3.4568198,5.623939,5.8607607,5.2658329,5.7858639,5.4999938,5.8345475,6.1480193,5.7505388,5.7513022,-1.9308029,-2.569813,3.6647866,-.0021736622,.0368402,-.021611571,-.27863121,.14212143,.014234066,.091285229,.12207925
107,87,.049755201,.21289501,.364353,.450216,8.4700003,.00168747,1.5024875,53.177959,0,0,0,39.047798,279.42145,350.13263,202.93443,333.9183,276.26291,350.63,496.75,332.12,324.97,.11912815,.074555233,0,0,0,0,0,1,-3.0006404,-1.5469562,-1.0096321,-.79802781,2.1365306,-6.3845248,.40712211,3.973644,5.6327214,5.8583121,5.3128829,5.8108964,5.6213531,5.8597317,6.208087,5.8054962,5.7837329,-2.1275554,-2.596215,3.6647866,.099623919,-.36441541,.30014575,.18280143,.076017141,.02458477,.51682425,-.19675243
109,81,.0149547,.30757299,.49748701,.414141,9.1599998,.00101701,1.4395974,19.042236,0,1,0,9.6856403,201.80437,317.67642,177.71625,227.51897,190.5752,232.42,377.29999,267.91,216.36,.16366906,.084133938,0,0,0,0,0,0,-4.2027297,-1.1790428,-.69818586,-.88154876,2.2148461,-6.8908882,.36436346,2.9466596,5.3072987,5.7610335,5.1801882,5.4272337,5.2500467,5.4485459,5.9330406,5.590651,5.3769436,-1.8099087,-2.4753451,2.2706444,,,,,,,,
109,82,.0174821,.20784301,.47169799,.413333,7.2399998,.00107406,1.4530201,20.60895,0,1,0,9.6856403,187.61726,306.33084,185.73552,255.4641,194.63484,233.84,395.60001,291.45001,231.7,.14179105,.084122069,1,0,0,0,0,0,-4.0465779,-1.5709723,-.75141639,-.88350171,1.9796212,-6.8363094,.3736442,3.0257254,5.2344041,5.7246656,5.2243237,5.5430818,5.2711253,5.4546371,5.9804034,5.6748686,5.4454436,-1.9534009,-2.4754863,2.2706444,.15615177,-.39192951,-.053230524,-.0019529462,-.23522496,.054578781,.0790658,-.1434921
109,83,.018975001,.23480301,.52791899,.375,7.8499999,.0011082001,1.4630872,27.821327,0,1,0,9.6856403,202.42915,305.1734,193.92372,262.86664,213.41747,260.92999,390.73001,288.57001,231.19,.135318,.084021091,0,1,0,0,0,0,-3.964633,-1.4490083,-.63881242,-.98082924,2.0605135,-6.8050179,.38054872,3.3258028,5.31039,5.72088,5.2674651,5.5716467,5.3632503,5.5642524,5.9680166,5.6649375,5.4432397,-2.0001278,-2.4766874,2.2706444,.081944942,.12196398,.11260396,-.09732753,.080892324,.031291485,.30007744,-.046726942
109,84,.019314099,.221963,.47368401,.555556,8.8900003,.00119585,1.4932886,24.298746,0,1,0,9.6856403,216.07607,299.53116,207.90021,297.9415,223.07692,269.76001,404.44,299.69,265.35001,.14285713,.08401984,0,0,1,0,0,0,-3.9469199,-1.5052446,-.74721479,-.58778584,2.184927,-6.728898,.40098083,3.1904247,5.3756304,5.7022185,5.3370581,5.696897,5.4075165,5.5975327,6.0025034,5.7027488,5.5810499,-1.9459102,-2.4767022,2.2706444,.01771307,-.056236267,-.10840237,.3930434,.12441349,.0761199,-.13537812,.054217577
109,85,.0199467,.244344,.51851898,.44642901,13.45,.00108308,1.5335571,26.426125,0,1,0,9.6856403,236.32994,300.6012,213.14302,316.21063,220.00208,283.76999,428.91,337.29001,279.22,.20930234,.08360178,0,0,0,1,0,0,-3.9146914,-1.4091783,-.65677863,-.80647486,2.598979,-6.8279467,.42758992,3.274353,5.465229,5.7057843,5.3619633,5.7564087,5.3936372,5.6481638,6.0612473,5.8209434,5.632,-1.5639755,-2.4816904,2.2706444,.03222847,.096066356,.090436161,-.21868902,.41405201,-.099048615,.083928347,.38193476
109,86,.0178687,.34625,.418773,.482759,12.73,.0011838001,1.5536913,27.977898,0,1,0,9.6856403,253.24471,326.0152,218.65019,315.15308,227.07919,307.22,428.01999,375.22,285.59,.072386064,.082028709,0,0,0,0,1,0,-4.0247049,-1.0605942,-.8704263,-.72823769,2.5439613,-6.7390256,.44063357,3.3314149,5.5343561,5.7869439,5.3874731,5.7530584,5.4252987,5.7275643,6.0591698,5.9275126,5.6545572,-2.6257415,-2.5006859,2.2706444,-.11001348,.34858406,-.21364766,.078237176,-.05501771,.08892107,.057061911,-1.061766
109,87,.023099501,.162769,.781609,.41176501,9.1199999,.00108043,1.5939597,27.321596,0,1,0,9.6856403,270.09506,374.02963,226.48805,335.42038,230.30861,320.20001,453.60999,389.34,302.92999,.054240629,.080509461,0,0,0,0,0,1,-3.7679443,-1.8154233,-.24640067,-.88730246,2.2104697,-6.8303962,.4662213,3.3076775,5.598774,5.924335,5.4226923,5.8153844,5.4394202,5.7689457,6.1172376,5.9644532,5.7135019,-2.914325,-2.5193806,2.2706444,.2567606,-.75482905,.62402564,-.15906477,-.33349156,-.091370583,-.023737431,-.28858352
111,81,.0231378,.32121199,.41886801,.41441399,11.96,.00086942001,.81922197,18.537491,1,0,0,5.5272498,183.5143,461.53845,159.98433,231.18958,173.90601,187.41,291.14999,255.67,217.39,.14583333,.076299161,0,0,0,0,0,0,-3.7662876,-1.135654,-.87019944,-.88088983,2.4815679,-7.0476842,-.1994002,2.9197953,5.2122927,6.1345654,5.0750761,5.4432383,5.158515,5.2332988,5.6738386,5.5438876,5.3816929,-1.9252909,-2.5730934,1.7096903,,,,,,,,
111,82,.0207409,.244652,.459016,.54761899,10.09,.00080412999,.82379866,18.778097,1,0,0,5.5272498,193.82791,492.12598,167.04099,251.71164,186.16811,201.46001,302.07999,276.41,233.88,.1,.074943818,1,0,0,0,0,0,-3.8756478,-1.4079185,-.77867019,-.60217553,2.3115449,-7.1257496,-.19382913,2.9326911,5.2669706,6.1987348,5.1182394,5.5282841,5.2266502,5.3055911,5.7106919,5.6218853,5.4548082,-2.3025851,-2.5910165,1.7096903,-.10936022,-.27226448,.09152925,.2787143,-.17002296,-.078065395,.012895823,-.37729418
111,83,.0130077,.352321,.53293401,.49438199,9.0699997,.00082327001,.82608694,19.743139,1,0,0,5.5272498,198.05775,518.67218,172.01266,256.41025,200.63597,217.27,312.97,279.89001,237.42999,.11007026,.073637828,0,1,0,0,0,0,-4.3422136,-1.0432125,-.6293577,-.70444679,2.2049723,-7.1022263,-.19105525,2.982806,5.2885585,6.2512722,5.1475682,5.5467787,5.3014922,5.3811407,5.7461076,5.6343966,5.469873,-2.2066364,-2.6085963,1.7096903,-.46656585,.36470592,.1493125,-.10227126,-.10657263,.023523331,.05011487,.095948696
111,84,.012742,.38297901,.52777803,.51578897,7.4200001,.00089465,.83066362,21.925648,1,0,0,5.5272498,203.96271,535.93945,173.98163,260.32919,210.28038,207.88,333.5,287.97,257.53,.049107142,.07243073,0,0,1,0,0,0,-4.3628516,-.95977509,-.63907951,-.66205758,2.004179,-7.0190778,-.18553035,3.087657,5.3179374,6.2840214,5.1589499,5.5619469,5.3484416,5.3369608,5.8096428,5.6628561,5.551136,-3.0137508,-2.6251247,1.7096903,-.020637989,.083437443,-.0097218156,.042389214,-.20079327,.083148479,.10485101,-.80711436
111,85,.0144764,.35672501,.56830603,.346154,6.52,.00095944997,.83066362,24.462465,1,0,0,5.5272498,215.97633,541.81927,176.0974,278.23239,224.94284,224.77,365.66,311.63,278.78,.044806521,.071178079,0,0,0,1,0,0,-4.2352357,-1.0307901,-.56509525,-1.0608715,1.8748744,-6.9491506,-.18553035,3.19714,5.3751688,6.2949324,5.1710372,5.6284566,5.4158463,5.4150777,5.9017038,5.7418165,5.6304231,-3.1054015,-2.6425705,1.7096903,.12761593,-.071015,.073984265,-.3988139,-.12930465,.069927216,.109483,-.091650724
111,86,.0170996,.24547,.66443002,.36363599,5.46,.00092963001,.82837528,30.433926,1,0,0,5.5272498,225.04092,579.97559,176.80521,289.98779,239.69319,254.88,377.70001,328.31,292.5,.059336819,.069863312,0,0,0,0,1,0,-4.0687003,-1.4045805,-.40882573,-1.0116019,1.6974488,-6.9807239,-.18828899,3.4155579,5.4162822,6.3629861,5.1750488,5.6698389,5.4793596,5.5407929,5.9341002,5.7939582,5.6784649,-2.8245254,-2.6612146,1.7096903,.16653538,-.37379038,.15626952,.049269557,-.1774255,-.031573296,.21841788,.28087616
111,87,.018304801,.202112,.52238798,.54285699,11.06,.0011871899,.83066362,29.582386,1,0,0,5.5272498,245.15144,571.54382,179.50392,327.96661,251.42702,260.35001,384.14999,354.41,304.91,.067632847,.06861899,0,0,0,0,0,1,-4.0005918,-1.5989332,-.64934468,-.61090934,2.4033351,-6.736166,-.18553035,3.3871791,5.5018764,6.348341,5.190197,5.792912,5.5271525,5.562027,5.9510331,5.8704543,5.7200165,-2.6936615,-2.6791859,1.7096903,.068108559,-.19435275,-.24051896,.40069258,.70588624,.24455786,-.028378725,.1308639
113,81,.0121416,.41767099,.201923,.52381003,7.3899999,.00170665,.41005802,22.300188,1,0,0,2.3986499,187.61726,287.5629,130.44127,173.61111,223.32506,195.82001,260.48999,238.64,172.74001,.16355141,.096465647,0,0,0,0,0,0,-4.4111176,-.87306124,-1.5998689,-.64662617,2.0001278,-6.3732228,-.8914566,3.1045952,5.2344041,5.6614418,4.870923,5.1568179,5.4086285,5.2771959,5.5625644,5.474956,5.1517878,-1.8106279,-2.3385682,.87490606,,,,,,,,
113,82,.0093529997,.54639202,.141509,.26666701,5.2199998,.00149455,.42166343,22.333252,1,0,0,2.3986499,240.38461,284.9003,142.173,179.85611,237.36723,202.66,275.39999,257.54999,191.35001,.16867471,.095459908,1,0,0,0,0,0,-4.6720581,-.60441858,-1.955392,-1.3217546,1.6524974,-6.5059299,-.86354786,3.1060767,5.4822402,5.6521392,4.9570446,5.1921573,5.4696083,5.3115296,5.6182246,5.5512137,5.2541041,-1.7797832,-2.3490489,.87490606,-.26094055,.26864266,-.35552311,-.6751284,-.34763038,-.13270712,.0014815331,.030844688
113,83,.0118809,.42570299,.122642,.30769199,6.23,.00176544,.43133461,21.932898,1,0,0,2.3986499,174.82518,320.51282,143.56303,201.6129,227.41782,217.10001,282.26999,262.48999,204.33,.15813953,.094541788,0,1,0,0,0,0,-4.4328232,-.85401338,-2.0984857,-1.178656,1.8293763,-6.3393555,-.8408711,3.0879877,5.1637864,5.7699223,4.966774,5.3063498,5.4267888,5.3803582,5.6428642,5.5702128,5.3197365,-1.8442775,-2.3587134,.87490606,.23923492,-.24959481,-.14309371,.14309859,.17687893,.16657448,-.018089056,-.064494252
113,84,.0111992,.53200001,.225564,.30000001,6.5599999,.0015678901,.4410058,32.126644,1,0,0,2.3986499,174.82518,325.68237,147.66484,189.39394,227.89061,203.38,301.07001,271.20999,205.98,.25,.093686238,0,0,1,0,0,0,-4.4919128,-.6311118,-1.4891514,-1.2039728,1.8809906,-6.4580245,-.81869727,3.4696858,5.1637864,5.7859225,4.994945,5.2438293,5.4288659,5.3150764,5.7073426,5.6028934,5.3277793,-1.3862944,-2.3678041,.87490606,-.059089661,.22290158,.60933435,-.025316834,.051614285,-.11866903,.38169813,.45798314
113,85,.0115498,.50190097,.19697,.153846,4.6900001,.00153704,.44680852,55.255535,1,0,0,2.3986499,259.87527,369.23077,157.05128,198.4127,247.88101,246.44,322.69,297.45999,202.49001,.20642202,.092747562,0,0,0,1,0,0,-4.4610872,-.68935245,-1.6247039,-1.8718032,1.5454326,-6.4778967,-.80562514,4.0119686,5.5602016,5.9114218,5.0565724,5.290349,5.512949,5.5071187,5.7766919,5.6952796,5.3106904,-1.5778326,-2.3778739,.87490606,.030825615,-.058240652,-.13555253,-.66783035,-.33555806,-.019872189,.54228282,-.19153821
113,86,.0111381,.233463,.86666697,.346154,7.46,.00151686,.44680852,58.842144,1,0,0,2.3986499,223.6136,415.38461,156.92308,222.50476,259.16467,287.42001,344.97,331.60001,219.16,.088983051,.092241131,0,0,0,0,1,0,-4.4973836,-1.4547317,-.14310049,-1.0608715,2.0095553,-6.4911127,-.80562514,4.0748582,5.4099197,6.0292048,5.0557556,5.4049487,5.5574636,5.6609445,5.8434572,5.8039293,5.389802,-2.4193094,-2.3833492,.87490606,-.036296368,-.76537925,1.4816034,.81093168,.46412277,-.013216019,.062889576,-.8414768
113,87,.0142071,.179878,.220339,.46153799,6.3899999,.001516,.44874275,40.801422,1,0,0,2.3986499,244.75525,412.08792,154.209,256.41025,265.1301,291.10001,337.09,374.10999,246.64999,.051282048,.091718197,0,0,0,0,0,1,-4.2540135,-1.7154765,-1.512588,-.77319092,1.8547343,-6.4916801,-.80130547,3.7087169,5.5002589,6.0212369,5.0383086,5.5467787,5.5802207,5.673667,5.8203502,5.9245501,5.5079703,-2.9704146,-2.3890345,.87490606,.24337006,-.26074481,-1.3694875,.28768057,-.15482104,-.00056743622,-.36614132,-.55110526
115,81,.0053565502,.3125,2.8,.35714301,25.83,.0087043904,.38137472,22.997686,1,0,0,1.28365,168.35017,321.78976,161.86218,225.46419,151.25323,331.64001,347.37,229.03,214.53,.23076923,.085625052,0,0,0,0,0,0,-5.229435,-1.1631508,1.0296195,-1.029619,3.2515366,-4.743928,-.96397287,3.1353936,5.1260462,5.7738986,5.0867453,5.4181614,5.0189557,5.80405,5.8503904,5.4338531,5.3684497,-1.4663371,-2.4577773,.24970761,,,,,,,,
